id,aptem_id,month,category,title,source_ref,reason
171369,4002,2026-03,reading+quiz,Q2-Mapping channels to journey stages using RACE,la:118070:118929,Material 118929: original questions available but no saved learner answers
171370,4002,2026-03,reading+quiz,"Q3-Identifying gaps, recommending changes, and monitoring impact Defining and Measuring Service Quality",la:118070:118930,Material 118930: original questions available but no saved learner answers
171371,4002,2026-03,reading+quiz,"Q1-Selecting the right (sources,touchpoints,governance,measurement design)",la:118070:119148,Material 119148: original questions available but no saved learner answers
7676,515,2024-11,reading+quiz,Business Environment Live Session,la:50559:51072,Material 51072: source content unavailable (http_error)
157205,2800,2025-11,reading+quiz,"Q5: Risk Tools, Risk Parameters &amp; Register Content",la:60702:95597,Material 95597: original questions available but no saved learner answers
157206,2800,2025-11,reading+quiz,Q6: Practical Application of Qualitative Risk Analysis,la:60702:95671,Material 95671: original questions available but no saved learner answers
171372,3534,2026-03,reading+quiz,Q1: Plan and Impalement the Risk Responses,la:65983:99394,Material 99394: original questions available but no saved learner answers
171373,3534,2026-03,reading+quiz,Q1 - Foundations of Quality Management,la:65983:106983,Material 106983: original questions available but no saved learner answers
157596,4110,2026-04,reading+quiz,Q 1 -Diagnosing Journey Quality and Service Gaps.,la:118208:123542,Material 123542: original questions available but no saved learner answers
157598,4110,2026-04,reading+quiz,Q2-Pain Points and Closing Journey Gaps (Digital Focus),la:118208:123576,Material 123576: original questions available but no saved learner answers
157599,4110,2026-04,reading+quiz,Q3-Creating a Seamless Online and Offline Experience,la:118208:123600,Material 123600: original questions available but no saved learner answers
171374,3534,2026-03,reading+quiz,Q3 - Quality Control Processes,la:65983:107015,Material 107015: original questions available but no saved learner answers
171375,3534,2026-03,reading+quiz,Q1-Project Integration Management,la:65983:111714,Material 111714: original questions available but no saved learner answers
171376,3534,2026-03,reading+quiz,Q2-Develop Project Management plan,la:65983:111732,Material 111732: original questions available but no saved learner answers
163678,9866,2026-02,reading+quiz,Q1-Differences between Projects and Operations,la:115249:50950,Material 50950: original questions available but no saved learner answers
163679,9866,2026-02,reading+quiz,Q2-What is Project?,la:115249:50939,Material 50939: original questions available but no saved learner answers
163680,9866,2026-02,reading+quiz,Q3-PMI Code of Ethics and  Professional Conduct,la:115249:50963,Material 50963: original questions available but no saved learner answers
163681,9866,2026-02,reading+quiz,"Differences between Project, Program, and Portfolio Management",la:115249:50976,Material 50976: original questions available but no saved learner answers
157800,4110,2026-06,reading+quiz,P1 Q1: Develop customer-centric strategies.,la:118208:130446,Material 130446: original questions available but no saved learner answers
157207,2800,2025-12,reading+quiz,Q1: Plan and Impalement the Risk Responses,la:60702:99394,Material 99394: original questions available but no saved learner answers
157208,2800,2025-12,reading+quiz,Q2: Monitor the risks &amp; Risk Management Trends,la:60702:99418,Material 99418: original questions available but no saved learner answers
171278,4316,2026-01,reading+quiz,"Q3-Resource, Timing &amp; Risk Planning​",la:80624:108149,Material 108149: original questions available but no saved learner answers
171279,4316,2026-01,reading+quiz,Q4-Pulling It All Together​,la:80624:108168,Material 108168: original questions available but no saved learner answers
166444,3273,2026-04,reading+quiz,"Q1-Qualitative Assessment, Prioritisation and Risk Appetite",la:121603:124420,Material 124420: original questions available but no saved learner answers
157221,2800,2026-03,reading+quiz,Q1:Critical Chain Method,la:115432:119408,Material 119408: original questions available but no saved learner answers
177409,3582,2025-08,reading+quiz,Q4-BUILDING YOUR MARKETING PLAN – STEP BY STEP,la:66861:71199,Material 71199: original questions available but no saved learner answers
177407,3582,2025-08,reading+quiz,Q2-SOSTAC Framework – Overview (Developed by PR Smith),la:66861:71174,Material 71174: original questions available but no saved learner answers
177408,3582,2025-08,reading+quiz,Q3-WILSON &amp; GILLIGAN - PHASES,la:66861:71186,Material 71186: original questions available but no saved learner answers
157223,2800,2026-04,reading+quiz,"Q1- Coding Structure, Resource Planning &amp; KPIs",la:115432:121980,Material 121980: original questions available but no saved learner answers
159688,1761,2025-11,reading+quiz,Q1,la:78825:93741,Material 93741: original questions available but no saved learner answers
159694,1761,2025-12,reading+quiz,Q1: Plan and Impalement the Risk Responses,la:60702:99394,Material 99394: original questions available but no saved learner answers
159697,1761,2026-01,reading+quiz,Q2 - Principles and Concepts,la:60702:106999,Material 106999: original questions available but no saved learner answers
159695,1761,2025-12,reading+quiz,Q2: Monitor the risks &amp; Risk Management Trends,la:60702:99418,Material 99418: original questions available but no saved learner answers
177646,3582,2026-02,reading+quiz,Q3-Compliance Spotlight The CAP Checklist for Social Media Promotions,la:83547:114046,Material 114046: original questions available but no saved learner answers
159708,1761,2026-05,reading+quiz,Q1-Tailoring MSP® to Context,la:115431:125366,Material 125366: original questions available but no saved learner answers
159709,1761,2026-05,reading+quiz,Quiz 1,la:126245:130529,Material 130529: original questions available but no saved learner answers
159711,1761,2026-06,reading+quiz,Quiz 1,la:126245:134430,Material 134430: original questions available but no saved learner answers
159712,1761,2026-06,reading+quiz,Quiz 2,la:126245:134441,Material 134441: original questions available but no saved learner answers
159705,1761,2026-03,reading+quiz,Q1-The Strategic Imperative: Why the Knowledge Theme Matters,la:115431:121310,Material 121310: original questions available but no saved learner answers
166332,3273,2025-07,reading+quiz,Q2-What is Project?,la:65983:50939,Material 50939: original questions available but no saved learner answers
166333,3273,2025-07,reading+quiz,Q3-PMI Code of Ethics and  Professional Conduct,la:65983:50963,Material 50963: original questions available but no saved learner answers
166334,3273,2025-07,reading+quiz,"Q1-Project, Programme, and Portfolio",la:65983:61173,Material 61173: original questions available but no saved learner answers
166335,3273,2025-07,reading+quiz,"Q2-Relationship of Project, Program, Portfolio, and Operations Management",la:65983:61217,Material 61217: original questions available but no saved learner answers
166336,3273,2025-07,reading+quiz,"Differences between Project, Program, and Portfolio Management",la:65983:50976,Material 50976: original questions available but no saved learner answers
166337,3273,2025-07,reading+quiz,Quiz  1 -Benefits Management Plan,la:65983:61268,Material 61268: original questions available but no saved learner answers
171383,3534,2026-04,reading+quiz,Q1-Risk Management in the Project Controls Environment,la:121603:121649,Material 121649: original questions available but no saved learner answers
171384,3534,2026-04,reading+quiz,Q1-The Risk Management Process End to End,la:121603:122236,Material 122236: original questions available but no saved learner answers
171385,3534,2026-04,reading+quiz,Q2-From Planning to Action: Implementing and Managing Risk,la:121603:122253,Material 122253: original questions available but no saved learner answers
171386,3534,2026-04,reading+quiz,Q1-Risk Identification and Building a Credible Risk Register,la:121603:123148,Material 123148: original questions available but no saved learner answers
171387,3534,2026-04,reading+quiz,"Q2-Understanding Risk, Assumptions, and Issues in Project Controls",la:121603:123259,Material 123259: original questions available but no saved learner answers
171388,3534,2026-04,reading+quiz,"Q1-Qualitative Assessment, Prioritisation and Risk Appetite",la:121603:124420,Material 124420: original questions available but no saved learner answers
159638,4250,2025-10,reading+quiz,Q2- Why Planning Matters in Business Success,la:80624:81243,Material 81243: original questions available but no saved learner answers
159639,4250,2025-10,reading+quiz,Q3- The role of the Marketing Manager,la:80624:81256,Material 81256: original questions available but no saved learner answers
159640,4250,2025-10,reading+quiz,Q4-Final Summary,la:80624:81269,Material 81269: original questions available but no saved learner answers
159637,4250,2025-10,reading+quiz,Q1- What is Marketing?,la:80624:81231,Material 81231: original questions available but no saved learner answers
159641,4250,2025-10,reading+quiz,"Q1- Mission, Vision, and Values",la:80624:82338,Material 82338: original questions available but no saved learner answers
159642,4250,2025-10,reading+quiz,Q2- Commercial Imperatives and Strategic Direction,la:80624:82354,Material 82354: original questions available but no saved learner answers
159643,4250,2025-10,reading+quiz,P3- Linking Organisational Priorities to Marketing Strategy,la:80624:82375,Material 82375: original questions available but no saved learner answers
